	gamma	gamma	gamma
	Rep1	Rep2	ave_Rep1_Rep2
hek_unique:TSS2646_+_148928806.23-P1P2	0.03149091493284271	-0.005991931053662571	0.012749491939590069
hek_unique:TSS2646_-_148928321.23-P1P2	0.5342110924095103	-0.03782018713887776	0.24819545263531625
hek_unique:TSS2646_-_148928337.23-P1P2	-0.3072677734423168	0.0036875366428748522	-0.15179011839972098
hek_unique:TSS2646_-_148928476.23-P1P2	0.044348869859783355	0.03987060662707561	0.04210973824342948
hek_unique:TSS2646_-_148928480.23-P1P2	-0.07243606578715961	0.09292390291653072	0.010243918564685553
hek_unique:TSS2646_-_148928671.23-P1P2	-0.21475630258020587	0.12898544353290017	-0.042885429523652846
hek_unique:TSS2646_-_148928680.23-P1P2	-0.05612074807306252	0.0024655883910967734	-0.026827579840982874
hek_unique:TSS2646_-_148928787.23-P1P2	-0.0885215863276978	0.07851675157021831	-0.005002417378739743
hek_unique:TSS2661_+_149230695.23-P1P2			
hek_unique:TSS2661_+_149230878.23-P1P2			
hek_unique:TSS2661_+_149230917.23-P1P2			
hek_unique:TSS2661_+_149230926.23-P1P2			
hek_unique:TSS2661_+_149231068.23-P1P2			
hek_unique:TSS2661_-_149230678.23-P1P2			
hek_unique:TSS2661_-_149230727.23-P1P2			
hek_unique:TSS2661_-_149230895.23-P1P2			
hek_unique:TSS2661_-_149230933.23-P1P2			
hek_unique:TSS2661_-_149231086.23-P1P2			
hek_unique:TSS2672_+_149284780.23-ENST00000424684	0.07921170617127649	0.13711282217521448	0.10816226417324548
hek_unique:TSS2672_+_149284792.23-ENST00000424684	-0.1415936863307586	-0.022865910448741127	-0.08222979838974986
hek_unique:TSS2672_+_149284841.23-ENST00000424684	-0.007090064991058885	0.004212243011105866	-0.0014389109899765095
hek_unique:TSS2672_+_149284925.23-ENST00000424684	0.10493184322287077	-0.08346238849078999	0.010734727366040392
hek_unique:TSS2672_-_149284762.23-ENST00000424684	-0.29720941953546703	-0.02234691498420122	-0.15977816725983413
hek_unique:TSS2672_-_149284870.23-ENST00000424684	-0.12987014182025425	0.22379445061440645	0.0469621543970761
hek_unique:TSS2672_-_149284898.23-ENST00000424684	0.22157416410484868	-0.05559563030220403	0.08298926690132233
hek_unique:TSS2672_-_149284902.23-ENST00000424684	-0.07377213599197323	0.036711067488311294	-0.018530534251830967
hek_unique:TSS2672_-_149285067.23-ENST00000424684	-0.36928660372571864	-0.32840349462068213	-0.34884504917320036
hek_unique:TSS2672_-_149285088.23-ENST00000424684	-0.03911201935292964	-0.12875197133704047	-0.08393199534498505
hek_unique:TSS2673_+_149287452.23-ENST00000433084	0.0542367810097686	-0.07598037743234871	-0.010871798211290057
hek_unique:TSS2673_+_149287479.23-ENST00000433084	0.09591864569700968	-0.09851364985270271	-0.001297502077846513
hek_unique:TSS2673_+_149287516.23-ENST00000433084	-0.12328010795597173	0.03560858754392424	-0.04383576020602374
hek_unique:TSS2673_+_149287592.23-ENST00000433084	-0.3879650631186637	-0.12887709423842686	-0.25842107867854525
hek_unique:TSS2673_+_149287662.23-ENST00000433084	0.17447482558985047	-0.10591811139362294	0.03427835709811377
hek_unique:TSS2673_-_149287494.23-ENST00000433084	0.0641660463013246	0.21353252336909453	0.13884928483520956
hek_unique:TSS2673_-_149287624.23-ENST00000433084	-0.0877155751873169	-0.19361647653238978	-0.14066602585985333
hek_unique:TSS2673_-_149287718.23-ENST00000433084	0.05604270607256474	0.29289747175569764	0.17447008891413118
hek_unique:TSS2673_-_149287724.23-ENST00000433084	-0.17104307636719657	0.01698710438582433	-0.07702798599068612
hek_unique:TSS2673_-_149287786.23-ENST00000433084	0.1854213773885909	-0.12577725467471634	0.029822061356937282
hek_unique:TSS26833_+_21277596.23-P2	-0.10587175634449131	-0.01854294374563707	-0.06220735004506419
hek_unique:TSS26833_+_21277625.23-P2	0.09120741414296006	-0.0016916844578897738	0.04475786484253514
hek_unique:TSS26833_+_21277813.23-P2	0.2928375259167188	-0.026674258650357923	0.13308163363318043
hek_unique:TSS26833_+_21277993.23-P1	0.04879758130119703	-0.15513300301333507	-0.05316771085606902
hek_unique:TSS26833_+_21278170.23-P1	-0.09147713508690933	0.199522420189571	0.05402264255133084
hek_unique:TSS26833_+_21278297.23-P1	0.39659731467436327	0.3201033674667999	0.3583503410705816
hek_unique:TSS26833_-_21277583.23-P2	-0.05194959938288768	-0.04915408873909039	-0.05055184406098903
hek_unique:TSS26833_-_21277676.23-P2	-0.16549347333639272	0.1355199420459852	-0.014986765645203765
hek_unique:TSS26833_-_21277698.23-P2	0.1734971841347724	-0.007845855601859677	0.08282566426645635
hek_unique:TSS26833_-_21277766.23-P2	-0.11591771718259583	-0.06281716526899768	-0.08936744122579676
hek_unique:TSS26833_-_21277772.23-P2	-0.34487524681752924	-0.49765619855611665	-0.42126572268682294
hek_unique:TSS26833_-_21277817.23-P1	-0.2771282754867846	-0.10332730770085884	-0.19022779159382172
hek_unique:TSS26833_-_21277817.23-P2	-0.2771282754867846	-0.10332730770085884	-0.19022779159382172
hek_unique:TSS26833_-_21277821.23-P2	0.02275746187315641	-0.03937711715174289	-0.00830982763929324
hek_unique:TSS26833_-_21278005.23-P1	0.26225456466311825	0.08337816854179847	0.17281636660245836
hek_unique:TSS26833_-_21278245.23-P1	-0.15019011033113638	0.19576018568340775	0.022785037676135683
hek_unique:TSS26833_-_21278257.23-P1	-0.12135679992399138	-0.031213543570908664	-0.07628517174745003
hek_unique:TSS26833_-_21278271.23-P1	0.03415227485160915	-0.05870205181343669	-0.012274888480913772
hek_unique:TSS26833_-_21278278.23-P1	0.060554066594032896	0.0898927191426031	0.075223392868318
hek_unique:TSS26833_-_21278281.23-P1	0.14392406366961988	-0.05899873714665792	0.04246266326148098
hek_unique:TSS26888_+_23490422.23-P1P2	0.0224497624171208	0.09163719496069447	0.057043478688907634
hek_unique:TSS26888_+_23490438.23-P1P2	-0.0475482064508052	-0.0557182045512858	-0.0516332055010455
hek_unique:TSS26888_-_23490345.23-P1P2		-0.4017347615872142	
hek_unique:TSS26888_-_23490366.23-P1P2	0.05895825776435645	-0.08075205077254947	-0.01089689650409651
hek_unique:TSS26888_-_23490373.23-P1P2	0.008730204035429732	0.13606379007112898	0.07239699705327936
hek_unique:TSS26888_-_23490402.23-P1P2	-0.01897709831621434	-0.08775309633349507	-0.053365097324854706
hek_unique:TSS26888_-_23490450.23-P1P2	-0.04237198052062253	0.08685358978002189	0.02224080462969968
hek_unique:TSS26888_-_23490483.23-P1P2	-0.06490141915990114	0.01431646714965996	-0.02529247600512059
hek_unique:TSS26888_-_23490537.23-P1P2	-0.20843634383499846	0.2593756427041388	0.025469649434570182
hek_unique:TSS26888_-_23490550.23-P1P2	-0.11795227674980234	-0.15882595205139116	-0.13838911440059676
hek_unique:TSS2696_+_150488240.23-P1P2	-0.3499138020822264	0.08664493318499993	-0.13163443444861322
hek_unique:TSS2696_+_150488250.23-P1P2	-0.11834844055285616	0.14539395563159846	0.013522757539371148
hek_unique:TSS2696_+_150488291.23-P1P2	0.3185595481259772	0.13429803637034238	0.2264287922481598
hek_unique:TSS2696_+_150488301.23-P1P2	0.5550485369083821	-0.23303815891373195	0.16100518899732508
hek_unique:TSS2696_+_150488307.23-P1P2	0.003508670294452477	0.16489945501953562	0.08420406265699405
hek_unique:TSS2696_+_150488316.23-P1P2	-0.10271046420989542	-0.06987114241975526	-0.08629080331482533
hek_unique:TSS2696_+_150488350.23-P1P2	-0.27346944837951204	-0.11776949273303704	-0.19561947055627454
hek_unique:TSS2696_+_150488376.23-P1P2	-0.3536381198642014	0.07892885569169474	-0.13735463208625334
hek_unique:TSS2696_-_150488246.23-P1P2	-0.06711798870260843	-0.0036939751913337205	-0.035405981946971074
hek_unique:TSS2696_-_150488254.23-P1P2	-0.2139638382712866	0.3389977172304489	0.06251693947958116
hek_unique:TSS26985_+_27629365.23-CUFF.12245.1	-0.10536413206234775	0.054567669285376756	-0.025398231388485498
hek_unique:TSS26985_+_27629370.23-CUFF.12245.1	-0.02921926022270114	-0.12548968802031554	-0.07735447412150834
hek_unique:TSS26985_+_27629380.23-CUFF.12245.1	0.0007710071080132808	0.10005366056275146	0.05041233383538237
hek_unique:TSS26985_+_27629436.23-CUFF.12245.1	-0.2197372172690787	0.010936032628358346	-0.10440059232036017
hek_unique:TSS26985_+_27629443.23-CUFF.12245.1	-0.16112459929514816	-0.1138033089121064	-0.13746395410362727
hek_unique:TSS26985_+_27629494.23-CUFF.12245.1	-0.004164760124001218	-0.004440275827988655	-0.004302517975994936
hek_unique:TSS26985_+_27629619.23-CUFF.12245.1	-0.021147821349990513	-0.041002306809659744	-0.03107506407982513
hek_unique:TSS26985_+_27629626.23-CUFF.12245.1	0.29986417712068825	0.02823319739898544	0.16404868725983685
hek_unique:TSS26985_+_27629646.23-CUFF.12245.1	-0.2727998263523893	-0.19711319947688435	-0.23495651291463682
hek_unique:TSS26985_-_27629654.23-CUFF.12245.1	0.1527977004581936	0.0511246715634236	0.1019611860108086
hek_unique:TSS2701_+_150602255.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_+_150602323.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_+_150602335.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602264.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602274.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602313.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602319.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602362.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602373.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2701_-_150602388.23-CUFF.2665.1,CUFF.2665.2,CUFF.2665.4,CUFF.2665.5,CUFF.2665.6,TUCPT_00000083			
hek_unique:TSS2704_+_150615192.23-CUFF.2653.2	0.10248251030308343	0.07158120034897289	0.08703185532602817
hek_unique:TSS2704_+_150615258.23-CUFF.2653.2	0.1468401892241876	0.06109733561859844	0.10396876242139302
hek_unique:TSS2704_+_150615429.23-CUFF.2653.2	0.13187911369256364	-0.060713975821245415	0.035582568935659115
hek_unique:TSS2704_+_150615575.23-CUFF.2653.2	-0.07241752713147218	-0.04142491797820117	-0.05692122255483667
hek_unique:TSS2704_-_150615234.23-CUFF.2653.2	0.1918204947927945	0.5788404043019061	0.3853304495473503
hek_unique:TSS2704_-_150615296.23-CUFF.2653.2	0.13955324927251248	0.13079475156535977	0.13517400041893612
hek_unique:TSS2704_-_150615304.23-CUFF.2653.2	0.0030937888707578388	-0.2723975093574365	-0.13465186024333933
hek_unique:TSS2704_-_150615398.23-CUFF.2653.2	-0.2182860651642726	-0.1183711506225412	-0.1683286078934069
hek_unique:TSS2704_-_150615474.23-CUFF.2653.2	-0.04036879396230713	-0.263486812029893	-0.15192780299610006
hek_unique:TSS2704_-_150615481.23-CUFF.2653.2	-0.2824904622266059	0.045663215782844525	-0.11841362322188069
hek_unique:TSS27073_+_31234419.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_+_31234443.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_+_31234724.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_+_31234737.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_+_31234835.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_-_31234622.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_-_31234630.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_-_31234772.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_-_31234823.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27073_-_31234827.23-CUFF.12333.1,CUFF.12333.2			
hek_unique:TSS27143_+_34445121.23-CUFF.12419.3	0.05883158153043849	-0.053615016969845164	0.0026082822802966643
hek_unique:TSS27143_+_34445282.23-CUFF.12419.3	-0.13109692629736938	-0.24579390393858158	-0.18844541511797547
hek_unique:TSS27143_+_34445478.23-CUFF.12419.3	-0.04156988928155498	0.029740167901032264	-0.005914860690261358
hek_unique:TSS27143_+_34445547.23-CUFF.12419.3	-0.18300389332667716	-0.008020379619480244	-0.0955121364730787
hek_unique:TSS27143_+_34445551.23-CUFF.12419.3	-0.013367790070356409	-0.4030131589933268	-0.2081904745318416
hek_unique:TSS27143_+_34445605.23-CUFF.12419.3	-0.14319174974391985	-0.0960624165020683	-0.11962708312299408
hek_unique:TSS27143_-_34445168.23-CUFF.12419.3	-0.08260435513706296	-0.17298963145725393	-0.12779699329715843
hek_unique:TSS27143_-_34445178.23-CUFF.12419.3	0.2783394153827582	0.1348234216826353	0.20658141853269674
hek_unique:TSS27143_-_34445483.23-CUFF.12419.3	0.04652595354602398	0.8533862792971532	0.44995611642158856
hek_unique:TSS27143_-_34445537.23-CUFF.12419.3	0.25343274987940717	0.21402676914408164	0.2337297595117444
hek_unique:TSS27272_+_41460411.23-CUFF.12509.2	-0.2716521872107979	0.0912821208681635	-0.09018503317131721
hek_unique:TSS27272_+_41460694.23-CUFF.12509.2	-0.016197265894688468	-0.04281294961253675	-0.029505107753612612
hek_unique:TSS27272_+_41460697.23-CUFF.12509.2	0.08958150943605378	0.08287299740762614	0.08622725342183996
hek_unique:TSS27272_+_41460702.23-CUFF.12509.2	0.044475071837168305	0.09257496557108622	0.06852501870412726
hek_unique:TSS27272_+_41460746.23-CUFF.12509.2	-0.05902032400807151	0.4845041845179676	0.21274193025494806
hek_unique:TSS27272_+_41460751.23-CUFF.12509.2	0.05616334242899927	-0.1160418675399244	-0.029939262555462566
hek_unique:TSS27272_+_41460757.23-CUFF.12509.2	-0.11603117015077581	-0.18023369087505425	-0.14813243051291503
hek_unique:TSS27272_+_41460770.23-CUFF.12509.2	-0.011862072210435145	0.08466381705167977	0.036400872420622316
hek_unique:TSS27272_+_41460780.23-CUFF.12509.2	0.04015325512273433	0.0749626058629817	0.05755793049285801
hek_unique:TSS27272_-_41460734.23-CUFF.12509.2	-0.07144689198140343	0.09487494789615147	0.011714027957374022
hek_unique:TSS2731_+_151763307.23-P1P2			
hek_unique:TSS2731_+_151763342.23-P1P2			
hek_unique:TSS2731_+_151763413.23-P1P2			
hek_unique:TSS2731_-_151763316.23-P1P2			
hek_unique:TSS2731_-_151763458.23-P1P2			
hek_unique:TSS2731_-_151763527.23-P1P2			
hek_unique:TSS2731_-_151763542.23-P1P2			
hek_unique:TSS2731_-_151763602.23-P1P2			
hek_unique:TSS2731_-_151763687.23-P1P2			
hek_unique:TSS2731_-_151763729.23-P1P2			
hek_unique:TSS27387_+_47262039.23-CUFF.12605.1			
hek_unique:TSS27387_+_47262059.23-CUFF.12605.1			
hek_unique:TSS27387_+_47262069.23-CUFF.12605.1			
hek_unique:TSS27387_+_47262138.23-CUFF.12605.1			
hek_unique:TSS27387_+_47262166.23-CUFF.12605.1			
hek_unique:TSS27387_+_47262170.23-CUFF.12605.1			
hek_unique:TSS27387_+_47262208.23-CUFF.12605.1			
hek_unique:TSS27387_-_47261874.23-CUFF.12605.1			
hek_unique:TSS27387_-_47262079.23-CUFF.12605.1			
hek_unique:TSS27387_-_47262113.23-CUFF.12605.1			
hek_unique:TSS27438_+_49780957.23-CUFF.12672.1	0.11303485864861526	0.050155302278543375	0.08159508046357931
hek_unique:TSS27438_+_49781228.23-CUFF.12672.1	0.03801700423150797	-0.019320905478121635	0.009348049376693169
hek_unique:TSS27438_+_49781238.23-CUFF.12672.1	0.09207350818893209	-0.17465064304366787	-0.04128856742736789
hek_unique:TSS27438_+_49781281.23-CUFF.12672.1	-0.011085986621484106	0.05563019586049405	0.022272104619504973
hek_unique:TSS27438_+_49781299.23-CUFF.12672.1	-0.10327593458899176	0.07462050158872494	-0.014327716500133411
hek_unique:TSS27438_+_49781323.23-CUFF.12672.1	-0.17979359864551855	0.15509253602599174	-0.012350531309763407
hek_unique:TSS27438_+_49781329.23-CUFF.12672.1	0.15978650655391105	0.18993333180999664	0.17485991918195384
hek_unique:TSS27438_+_49781339.23-CUFF.12672.1	0.20510167942863866	-0.04493441917027659	0.08008363012918104
hek_unique:TSS27438_-_49781319.23-CUFF.12672.1	0.5001540488998238	-0.01680199515821982	0.241676026870802
hek_unique:TSS27438_-_49781327.23-CUFF.12672.1	-0.22063376166372747	0.3078980842785863	0.043632161307429404
hek_unique:TSS27439_+_49821683.23-CUFF.12672.5	0.08549130205999693	-0.06625474516683047	0.00961827844658323
hek_unique:TSS27439_+_49821778.23-CUFF.12672.5	-0.06080831416502303	-0.15630991489067253	-0.10855911452784778
hek_unique:TSS27439_+_49821988.23-CUFF.12672.5	-0.14179429273240765	-0.027724736971587633	-0.08475951485199765
hek_unique:TSS27439_+_49821991.23-CUFF.12672.5	0.05200039161018379	-0.0751506850256967	-0.011575146707756456
hek_unique:TSS27439_-_49821721.23-CUFF.12672.5	-0.005479097556583206	-0.3544422452136534	-0.17996067138511831
hek_unique:TSS27439_-_49821783.23-CUFF.12672.5	-0.07888560728953033	-0.09041884257643022	-0.08465222493298027
hek_unique:TSS27439_-_49821951.23-CUFF.12672.5	-0.03478744672545435	-0.029391688448751747	-0.032089567587103046
hek_unique:TSS27439_-_49821958.23-CUFF.12672.5	0.13443323599329582	0.08192693706638088	0.10818008652983835
hek_unique:TSS27439_-_49821966.23-CUFF.12672.5	-0.013287948913360942	-0.14247200938653254	-0.07787997914994674
hek_unique:TSS27439_-_49822026.23-CUFF.12672.5	-0.2902465654115308	0.114858855933978	-0.08769385473877642
hek_unique:TSS27454_+_50485888.23-CUFF.12686.1	-0.012623776853065137	-0.015239627585096744	-0.013931702219080942
hek_unique:TSS27454_+_50485891.23-CUFF.12686.1	0.08216329488339238	0.2786424992801611	0.18040289708177676
hek_unique:TSS27454_+_50485897.23-CUFF.12686.1	-0.12366666813888484	-0.23933021517909212	-0.18149844165898849
hek_unique:TSS27454_+_50485960.23-CUFF.12686.1	-0.06279495503077027	-0.16112805229908309	-0.11196150366492669
hek_unique:TSS27454_+_50486094.23-CUFF.12686.1	-0.10161974771936824	0.03941307233007658	-0.031103337694645832
hek_unique:TSS27454_+_50486118.23-CUFF.12686.1	0.04683113986903197	0.11831859553331986	0.08257486770117592
hek_unique:TSS27454_+_50486130.23-CUFF.12686.1	0.03342226583220384	0.1731527986604539	0.10328753224632888
hek_unique:TSS27454_+_50486181.23-CUFF.12686.1	0.0654119584818077	0.1630226516507472	0.11421730506627745
hek_unique:TSS27454_-_50486169.23-CUFF.12686.1	-0.04965212410143022	-0.1353776544578727	-0.09251488927965146
hek_unique:TSS27454_-_50486174.23-CUFF.12686.1	-0.20370244201628449	-0.21097008846956603	-0.20733626524292526
hek_unique:TSS27461_+_50699460.23-P1P2	-0.1462320947598976	0.08920488468841367	-0.028513605035741962
hek_unique:TSS27461_+_50699614.23-P1P2	0.26096600557069544	0.21921930093461475	0.2400926532526551
hek_unique:TSS27461_+_50699637.23-P1P2	0.15379244447655452	0.1003356733274136	0.12706405890198405
hek_unique:TSS27461_-_50699390.23-P1P2	0.03204385361318652	-0.13444459848975449	-0.051200372438283986
hek_unique:TSS27461_-_50699446.23-P1P2	-0.053771138970036055	0.06200096646728152	0.004114913748622731
hek_unique:TSS27461_-_50699449.23-P1P2	0.15522781457646148	-0.18636498353438688	-0.0155685844789627
hek_unique:TSS27461_-_50699455.23-P1P2	-0.03377318598604015	0.09778798398367582	0.03200739899881783
hek_unique:TSS27461_-_50699472.23-P1P2	-0.028960061946464968	0.15688073884964365	0.06396033845158934
hek_unique:TSS27461_-_50699531.23-P1P2	-0.0756591538107324	-0.1483369837696976	-0.111998068790215
hek_unique:TSS27461_-_50699627.23-P1P2	0.09850661459008327	-0.034726662817237186	0.03188997588642304
hek_unique:TSS27487_+_51547976.23-CUFF.12696.1	-0.03302101168190033	0.12066739330299911	0.04382319081054939
hek_unique:TSS27487_+_51547992.23-CUFF.12696.1	0.23326736534648107	-0.02745196057096133	0.10290770238775987
hek_unique:TSS27487_+_51548020.23-CUFF.12696.1	0.5339195075029466	-0.11264221802601602	0.21063864473846527
hek_unique:TSS27487_+_51548103.23-CUFF.12696.1	0.03656743972475668	-0.2839483846680439	-0.12369047247164361
