	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene															
LH02122	CUFF.5601.1	0.4931095356052748	-0.04340236271773979	9.0	9.0	CUFF.5601.1	0.7055930760699665	-0.15407482041675377	9.0	9.0	CUFF.5601.1	0.5930104715360489	-0.026246974593290378	9.0	9.0
LH02124	CUFF.5604.1	0.05180471475237731	-0.34711006354504764	10.0	10.0	CUFF.5604.1	0.5131233656140353	0.13137806906055316	10.0	10.0	CUFF.5604.1	0.1899229153690296	-0.0679160477384632	10.0	10.0
LH02125	ENST00000418400	0.05108367111024315	-0.2690588007152554	10.0	10.0	ENST00000418400	0.10213718131350397	0.1915154169463453	10.0	10.0	ENST00000418400	0.7546943966770674	-0.0635037850633459	10.0	10.0
LH02126	ENST00000399508,ENST00000432221	0.49563183036298053	0.29189364893284114	10.0	10.0	ENST00000399508,ENST00000432221	0.0620639514648614	0.42664979679098186	10.0	10.0	ENST00000399508,ENST00000432221	0.05848436521886894	0.30418274470347656	10.0	10.0
LH02128	CUFF.5653.1	0.07746941775619767	-0.5190018731841987	10.0	10.0	CUFF.5653.1	0.5445623883619011	-0.06670709669498075	10.0	10.0	CUFF.5653.1	0.04828299594456109	-0.16727519437122274	10.0	10.0
LH02130	CUFF.5658.1	0.3026690412180457	-0.15012386145080767	10.0	10.0	CUFF.5658.1	0.017059623016312125	-0.1702392500949581	10.0	10.0	CUFF.5658.1	0.05162366022591219	-0.30151652283958535	10.0	10.0
LH02139	CUFF.5713.1	0.6358015142017821	-0.13476749667176055	10.0	10.0	CUFF.5713.1	0.6017858221244798	0.1841801587635595	10.0	10.0	CUFF.5713.1	0.8359717408135239	0.008426634068876532	10.0	10.0
LH02152															
LH02164	TUCPT_00000311	0.08926153567041321	-0.41268159847311175	10.0	10.0	TUCPT_00000311	0.23697811930194201	0.4584502521484168	10.0	10.0	TUCPT_00000311	0.8489291718080906	-0.021223934210787932	10.0	10.0
LH02166	ENST00000491934	0.4852130229050886	-0.04469412936664188	10.0	10.0	ENST00000491934	0.24909918710358192	0.05389078808218073	10.0	10.0	ENST00000491934	0.6422593071892466	-0.06172140807338533	10.0	10.0
LH02167	CUFF.5953.2	0.00334548922618736	-0.46371653942306407	10.0	10.0	CUFF.5953.2	0.8107038531932508	0.14221343747672371	10.0	10.0	CUFF.5953.2	0.022664527130682673	-0.24254968304286142	10.0	10.0
LH02169	ENST00000608444	0.14104010534927014	-0.38769054814719084	10.0	10.0	ENST00000608444	0.48265680789104204	-0.1397209654504269	10.0	10.0	ENST00000608444	0.0708842143279512	-0.24809784142565716	10.0	10.0
LH02171	ENST00000415917,ENST00000580623	0.8882107093709963	0.06376946784366684	9.0	9.0	ENST00000415917,ENST00000580623	0.6454094933156451	0.16154086734830236	9.0	9.0	ENST00000415917,ENST00000580623	0.8382733888629434	0.22852425287826497	9.0	9.0
LH02172	P1P2	0.09068850252850168	-0.22406160086635304	10.0	10.0	P1P2	0.5140913282433495	-0.15676307487544636	10.0	10.0	P1P2	0.14144722837542115	-0.23794400201386645	10.0	10.0
LH02173	CUFF.5979.1	0.07399520892120533	-0.30151576421589005	10.0	10.0	CUFF.5979.1	0.3752174943735701	0.006381407597616388	10.0	10.0	CUFF.5979.1	0.06564323084616344	-0.06770618825672821	10.0	10.0
LH02175	CUFF.5980.1	0.8008686288097899	0.09078269671787788	10.0	10.0	CUFF.5980.1	0.5356243009842515	-0.11001995691464656	10.0	10.0	CUFF.5980.1	0.7004342569860245	0.0900267507514761	10.0	10.0
LH02176	CUFF.5986.1,CUFF.5986.2	0.37390607115281294	-0.058957897508738255	10.0	10.0	CUFF.5986.1,CUFF.5986.2	0.10213718131350397	-0.4601454369694842	10.0	10.0	CUFF.5986.1,CUFF.5986.2	0.407986397477348	-0.20686127030843107	10.0	10.0
LH02177	P1P2	0.5319616615928797	-0.06232294769126958	9.0	9.0	P1P2	0.7269835905204665	0.13627409272748944	10.0	10.0	P1P2	0.6605327199966231	0.014310674173361418	9.0	9.0
LH02179	CUFF.5988.1	0.8078595792107346	0.045435932439394235	10.0	10.0	CUFF.5988.1	0.6659352799196625	0.06469852954394205	10.0	10.0	CUFF.5988.1	0.9011337357989669	0.14003901620174108	10.0	10.0
LH02180	ENST00000598318	0.8916032849762654	0.051292484642106236	10.0	10.0	ENST00000598318	0.07189781143310699	-0.3376907432018886	10.0	10.0	ENST00000598318	0.1652578249704152	-0.1439227980896868	10.0	10.0
LH02195	CUFF.6110.2,ENST00000596088,ENST00000600376,ENST00000601369	0.027541774156365946	-0.2571526679393214	10.0	10.0	CUFF.6110.2,ENST00000596088,ENST00000600376,ENST00000601369	0.5505620083371208	0.07806350544992596	10.0	10.0	CUFF.6110.2,ENST00000596088,ENST00000600376,ENST00000601369	0.1418552538425271	-0.1537686379679716	10.0	10.0
LH02198															
LH02199	P1P2	0.004501327483648607	-0.35608598203530467	10.0	10.0	P1P2	0.006581857218559999	-0.0038574771894318016	10.0	10.0	P1P2	0.00018647612786804204	-0.032595088559075704	10.0	10.0
LH02207	CUFF.6165.1	0.028075973249906398	0.047164299394450195	10.0	10.0	CUFF.6165.1	0.06818359590489408	0.1545952972157236	10.0	10.0	CUFF.6165.1	0.0221330049461145	0.16096576409082256	10.0	10.0
LH02208	P1P2	0.9429791707883085	0.0955554859412151	10.0	10.0	P1P2	0.6812853826706026	-0.07691477824418179	10.0	10.0	P1P2	0.7501218397970806	0.01664497699601247	10.0	10.0
LH02218	ENST00000420424	0.7410031634307427	-0.08608159995764064	10.0	10.0	ENST00000420424	0.10662372619262411	0.3719334647435952	10.0	10.0	ENST00000420424	0.3393571867096602	0.21288210909014138	10.0	10.0
LH02219	ENST00000417860	0.7149928652946189	-0.10886491345132197	10.0	10.0	ENST00000417860	0.1673418042637761	-0.31332754806566043	10.0	10.0	ENST00000417860	0.10762564242243629	-0.16942952731973068	10.0	10.0
LH02222	P1P2	0.17177513834380265	-0.16516681674164135	10.0	10.0	P1P2	0.6507238678036483	0.09835713962528429	10.0	10.0	P1P2	0.636875909354737	-0.05001414786723223	10.0	10.0
LH02223	CUFF.6394.12	0.597647712172144	0.0511379414114014	10.0	10.0	CUFF.6394.12	0.6281785754392744	0.06889254522833708	10.0	10.0	CUFF.6394.12	0.3658688893187315	0.03712120750712463	10.0	10.0
LH02224	CUFF.6394.19,CUFF.6394.25	0.22746822122774324	-0.435321640873168	10.0	10.0	CUFF.6394.19,CUFF.6394.25	0.1243005433074145	0.18294678258137478	10.0	10.0	CUFF.6394.19,CUFF.6394.25	0.9921906206299242	-0.04127811261699129	10.0	10.0
LH02234															
LH02235	CUFF.6280.1	0.12144782085700817	-0.24580145481165086	10.0	10.0	CUFF.6280.1	0.7236042969905825	-0.1743232745939379	10.0	10.0	CUFF.6280.1	0.44834617122367104	-0.08898887083434098	10.0	10.0
LH02242	CUFF.6336.1	0.21108964871403557	0.0005330673616629015	10.0	10.0	CUFF.6336.1	0.8200313421137227	0.32532439123636536	10.0	10.0	CUFF.6336.1	0.17799742821914943	0.21737355142615966	10.0	10.0
LH02243	P1P2	0.7824019247716945	0.21011112340675683	11.0	11.0	P1P2	0.727535638386583	0.11482312001671569	11.0	11.0	P1P2	0.5950192675539784	0.2158454953893193	11.0	11.0
LH02246	CUFF.6381.1	0.435828678534805	0.18530621965316507	10.0	10.0	CUFF.6381.1	0.05190437541965608	-0.12281299413389825	10.0	10.0	CUFF.6381.1	0.12326908146604541	-0.17812580061004435	10.0	10.0
LH02247															
LH02251	CUFF.6442.3	0.10151187491159114	-0.3346495009587531	10.0	10.0	CUFF.6442.3	0.1855921451668987	-0.3422177894237306	10.0	10.0	CUFF.6442.3	0.013219168281351444	-0.22779252455598553	10.0	10.0
LH02253	ENST00000608554	0.8195450683506167	-0.003456445748045998	10.0	10.0	ENST00000608554	0.7157403025814645	-0.10659523450785025	10.0	10.0	ENST00000608554	0.4647360802654057	0.05638006443361112	10.0	10.0
LH02254															
LH02256	CUFF.6464.2,CUFF.6464.3	0.6628861726130271	0.1640309250112728	10.0	10.0	CUFF.6464.2,CUFF.6464.3	0.11571631673243056	0.2913526161153066	10.0	10.0	CUFF.6464.2,CUFF.6464.3	0.34702368138653683	0.19056332536354104	10.0	10.0
LH02269	CUFF.6517.2	0.008353800628190767	-0.45967110620587204	10.0	10.0	CUFF.6517.2	0.4230466706949413	0.19073267315766826	10.0	10.0	CUFF.6517.2	0.6585217027130248	-0.2106306106978697	10.0	10.0
LH02272	P1P2	0.22282298449733695	-0.2531863478395185	9.0	9.0	P1P2	0.47548267544213685	0.07159049622018505	9.0	9.0	P1P2	0.2376283216888514	-0.13862383535000325	9.0	9.0
LH02286	CUFF.6602.2	0.8583786727732202	-0.4262054249283131	10.0	10.0	CUFF.6602.2	0.11467687888373289	0.45619925872440953	10.0	10.0	CUFF.6602.2	0.6738472675667668	-0.02795632690990076	10.0	10.0
LH02289	CUFF.6641.1	0.21108964871403557	0.14009086802125736	10.0	10.0	CUFF.6641.1	0.21069703369040282	-0.19279157605049538	10.0	10.0	CUFF.6641.1	0.3836936554677075	0.3438092122890741	10.0	10.0
LH02291	CUFF.6636.2	0.6848780483547583	0.085377731681833	10.0	10.0	CUFF.6636.2	0.3089684846521322	0.09496085626446271	10.0	10.0	CUFF.6636.2	0.6826664162360034	0.025972846336259223	10.0	10.0
LH02296	CUFF.6704.3	0.6559359384163533	-0.34636642984022936	9.0	9.0	CUFF.6704.3	0.5669075086783997	0.1832260295189508	9.0	9.0	CUFF.6704.3	0.7048210728906487	-0.07467801135048861	9.0	9.0
LH02297	CUFF.6704.2	0.10664137324013763	-0.09224160242192514	10.0	10.0	CUFF.6704.2	0.23049207929484528	-0.4400890757980525	10.0	10.0	CUFF.6704.2	0.07182980972356892	-0.30421715931808563	10.0	10.0
LH02298	P1P2	0.036007763586844384	-0.4966058931289328	10.0	10.0	P1P2	0.027333615386890445	0.42497547209717484	10.0	10.0	P1P2	0.8265758240736544	-0.11631467990214787	10.0	10.0
LH02302	P1P2	0.18339220961078584	-0.23042243645250973	10.0	10.0	P1P2	0.9144953039081506	0.08215934101243189	10.0	10.0	P1P2	0.4592360566924235	-0.11484486528017464	10.0	10.0
LH02303	CUFF.6768.8	0.40373382515867107	0.03384793558453112	10.0	10.0	CUFF.6768.8	0.5841295694296942	0.10633229692297079	10.0	10.0	CUFF.6768.8	0.26353984636381145	0.047964998784752806	10.0	10.0
LH02304	CUFF.6776.1	0.2546427237065628	0.19171360159657555	10.0	10.0	CUFF.6776.1	0.8847801840987066	-0.056168494167941306	10.0	10.0	CUFF.6776.1	0.4456467930818342	0.13287327819517644	10.0	10.0
LH02309															
LH02323	ENST00000450206	0.47771084213257	0.01963523106886156	10.0	10.0	ENST00000450206	0.02443187992403148	0.40852238362968984	10.0	10.0	ENST00000450206	0.0971865054665491	0.17872898285751118	10.0	10.0
LH02324	P1P2	0.029171208511906722	-0.45495030146116316	10.0	10.0	P1P2	0.028837807323707495	-0.8447410872336737	10.0	10.0	P1P2	0.0073712818142249075	-0.7749528646236605	10.0	10.0
LH02327	CUFF.7151.1	0.2935792232742849	-0.1805372559348987	10.0	10.0	CUFF.7151.1	0.8107038531932508	-0.12361562147825038	10.0	10.0	CUFF.7151.1	0.3288080947857587	-0.12153231500633588	10.0	10.0
LH02330	CUFF.7159.1,CUFF.7159.2	0.017890073398193988	-0.3428375614045094	10.0	10.0	CUFF.7159.1,CUFF.7159.2	0.4406398538961903	-0.15736931457264544	10.0	10.0	CUFF.7159.1,CUFF.7159.2	0.01288817503884436	-0.21943067388021378	10.0	10.0
LH02331	P1P2	0.005790832727001955	-0.42487597608688993	10.0	10.0	P1P2	0.40927299030382136	-0.0301326393307097	10.0	10.0	P1P2	0.028400760405823674	-0.2697219389414756	10.0	10.0
LH02343															
LH02345	CUFF.7195.2	0.5394681977896161	-0.014644875929232156	10.0	10.0	CUFF.7195.2	0.4678003075778465	0.5095309302444547	10.0	10.0	CUFF.7195.2	0.3845163073327168	0.1370428249016685	10.0	10.0
LH02346	ENST00000533938	0.1652578249704152	-0.28081417200611153	10.0	10.0	ENST00000533938	0.9168782474481477	0.14697316006919806	10.0	10.0	ENST00000533938	0.4870984871835201	-0.07872948302431382	10.0	10.0
LH02348															
LH02352															
LH02354	CUFF.7294.1	0.022397395281129048	-0.37284106881298484	10.0	10.0	CUFF.7294.1	0.15304751449694332	-0.1881407842755327	10.0	10.0	CUFF.7294.1	0.013557654866990022	-0.2588185488772468	10.0	10.0
LH02362	P1P2	0.15321694310064643	0.08988594288807666	10.0	10.0	P1P2	0.6249853146966884	0.13748479128305288	10.0	10.0	P1P2	0.14473679038440002	0.09885908925374813	10.0	10.0
LH02366	ENST00000526456	0.9321991914704009	-0.1701860499233161	10.0	10.0	ENST00000526456	0.5830985176060661	0.17831038102376126	10.0	10.0	ENST00000526456	0.8055275273160839	0.06319334115632369	10.0	10.0
LH02369	CUFF.7356.1,CUFF.7356.2	0.6519967926195203	-0.22087120665339452	10.0	10.0	CUFF.7356.1,CUFF.7356.2	0.0048564760631815305	-0.3743896570726743	10.0	10.0	CUFF.7356.1,CUFF.7356.2	0.026295341484960395	-0.22349523310010525	10.0	10.0
LH02389	P1P2	0.00537777046331175	-0.41156318397166275	10.0	10.0	P1P2	0.5882622387401065	-0.04002838162914346	10.0	10.0	P1P2	0.018935205985735497	-0.22617812169888893	10.0	10.0
LH02395	P1P2	0.5605697945832728	-0.046406210913422584	10.0	10.0	P1P2	0.3825391010136394	0.10750753922322816	10.0	10.0	P1P2	0.660702495282838	0.03850154975824943	10.0	10.0
LH02396	CUFF.7556.4	0.18563374092762241	-0.26428409465967667	10.0	10.0	CUFF.7556.4	0.010569709048124968	0.3756545128546536	10.0	10.0	CUFF.7556.4	0.20944528066146528	0.14471730551792694	10.0	10.0
LH02399	CUFF.7512.1	0.2733079696465559	-0.23092685159954895	10.0	10.0	CUFF.7512.1	0.242380012038932	-0.07305411421660116	10.0	10.0	CUFF.7512.1	0.11646015381220753	-0.15659757744560368	10.0	10.0
LH02406	P1P2	0.7627170073195966	-0.0881900292442342	10.0	10.0	P1P2	0.1777360183344483	0.17162578272725124	10.0	10.0	P1P2	0.5494668156404228	0.12066371367586376	10.0	10.0
LH02408	CUFF.7573.3	0.1987194618520075	-0.2836630877183119	10.0	10.0	CUFF.7573.3	0.949112405846581	-0.12849330896315206	10.0	10.0	CUFF.7573.3	0.37878040585135087	-0.09568067747828823	10.0	10.0
LH02418	P1P2	0.1657170853884401	-0.22821457711263327	10.0	10.0	P1P2	0.4221779435345753	0.11447111265831418	10.0	10.0	P1P2	0.7524070321794688	-0.14322310622142476	10.0	10.0
LH02426	CUFF.7778.3	0.8999416209456309	-0.06720024628648037	10.0	10.0	CUFF.7778.3	0.881224396809546	0.16844704504113253	10.0	10.0	CUFF.7778.3	0.6498276977746225	0.07954868149628515	10.0	10.0
LH02428	P1P2	0.26353984636381145	-0.25681791243529667	10.0	10.0	P1P2	0.0884451771856068	0.1016515019863713	10.0	10.0	P1P2	0.5862005499334075	0.026075040416034218	10.0	10.0
LH02431	P1P2	0.3221400249144971	-0.1105610413715137	10.0	10.0	P1P2	0.3249425351337132	0.2820632121019191	10.0	10.0	P1P2	0.8892230618981942	-0.029266674176438284	10.0	10.0
LH02453	P1P2	0.49277854528044607	0.2990002188792306	10.0	10.0	P1P2	0.2079727328504799	0.13333470613289045	10.0	10.0	P1P2	0.5862005499334075	0.18634676101667244	10.0	10.0
LH02456	CUFF.8101.1	0.9693702418660337	0.2125630599763054	10.0	10.0	CUFF.8101.1	0.20206937795081303	-0.07037490616057851	10.0	10.0	CUFF.8101.1	0.37552652002174014	0.03791767729923009	10.0	10.0
LH02476	P1P2	0.6993188280806348	-0.1602792396799071	10.0	10.0	P1P2	0.874120070794543	0.03858503904029364	10.0	10.0	P1P2	0.9849826097203351	-0.13977350542541683	10.0	10.0
LH02477	CUFF.8191.2,CUFF.8191.4,CUFF.8191.6	0.37228995583189917	-0.43303880976608977	10.0	10.0	CUFF.8191.2,CUFF.8191.4,CUFF.8191.6	0.780581118287474	-0.14339759222612478	10.0	10.0	CUFF.8191.2,CUFF.8191.4,CUFF.8191.6	0.597647712172144	-0.3365482930634658	10.0	10.0
LH02478	P1P2	0.623006939110617	0.10782201560636245	9.0	9.0	P1P2	0.539350410290398	0.017112996291835214	9.0	9.0	P1P2	0.44250768470995083	0.14366135821952866	9.0	9.0
LH02479	P1P2	0.6347278849448952	-0.12391651499638079	10.0	10.0	P1P2	0.10892484693532618	-0.37558363351168156	10.0	10.0	P1P2	0.03329881817261065	-0.1547959864761527	10.0	10.0
LH02481	P1P2	0.14850726359711425	-0.09823859829084443	10.0	10.0	P1P2	0.9946082848036785	-0.1550552962912073	10.0	10.0	P1P2	0.3005549558112862	-0.09325154232114559	10.0	10.0
LH02486	P1P2	0.4028865063695193	0.20365828940111985	10.0	10.0	P1P2	0.036385554275671875	0.11458508905797606	10.0	10.0	P1P2	0.02385433983810715	0.20476404875807366	10.0	10.0
LH02489	CUFF.8254.1,CUFF.8254.5	0.9909892253230431	-0.4722422131668776	10.0	10.0	CUFF.8254.1,CUFF.8254.5	0.41785001849767034	0.3098941407201004	10.0	10.0	CUFF.8254.1,CUFF.8254.5	0.34241065251124514	-0.16832752297906314	10.0	10.0
LH02490	CUFF.8252.3	0.5454564239844243	-0.21409676108352005	10.0	10.0	CUFF.8252.3	0.6856958234216595	-0.08556878268170032	10.0	10.0	CUFF.8252.3	0.2654739452950792	-0.16583636083406497	10.0	10.0
LH02500	P1P2	0.7105019451743373	-0.13455993685855935	10.0	10.0	P1P2	0.30117948355032653	-0.1320803091064439	10.0	10.0	P1P2	0.25338896681038303	-0.1912565076329741	10.0	10.0
LH02501															
LH02504	CUFF.8301.2	0.36109873150369864	0.23277230121604223	10.0	10.0	CUFF.8301.2	0.36479589291003867	0.23406343791495873	10.0	10.0	CUFF.8301.2	0.21776046732479826	0.19521714494163978	10.0	10.0
LH02527															
LH02534	CUFF.8463.3	0.7765290954980051	-0.13691857762137657	10.0	10.0	CUFF.8463.3	0.3168894886827621	0.16142626712142188	10.0	10.0	CUFF.8463.3	0.8702189873432021	0.1619782254806123	10.0	10.0
LH02535	P1P2	0.4349423503887494	0.074500317631744	10.0	10.0	P1P2	0.1845963170511672	0.1718159657961995	10.0	10.0	P1P2	0.1784829265710417	0.23324544284515422	10.0	10.0
LH02537	P1P2	0.4054316601831264	0.06280624863123775	10.0	10.0	P1P2	0.2429855259513003	-0.29398116144053277	10.0	10.0	P1P2	0.6552559576376134	-0.04343576009766834	10.0	10.0
LH02539	CUFF.8493.1,CUFF.8493.2	0.8230586706780074	0.04926659966405352	10.0	10.0	CUFF.8493.1,CUFF.8493.2	0.2969865385010618	0.00414771716540351	10.0	10.0	CUFF.8493.1,CUFF.8493.2	0.4693472846546646	-0.0786606935676441	10.0	10.0
LH02544	ENST00000542022	0.0051572960612761365	-0.6003957673880412	10.0	10.0	ENST00000542022	0.7771255845437965	-0.28625344381014556	10.0	10.0	ENST00000542022	0.015431332669880247	-0.35756628023929143	10.0	10.0
LH02545	P1P2	0.8442124607910215	-0.10266193681028195	10.0	10.0	P1P2	0.7247301334005049	-0.08033210551333529	10.0	10.0	P1P2	0.7082602372962864	-0.04765160003138613	10.0	10.0
LH02547	NLT_00001198	0.49563183036298053	-0.11380769750130487	10.0	10.0	NLT_00001198	0.3422071745642451	-0.08480341765766392	10.0	10.0	NLT_00001198	0.6454984148468643	-0.07417578101996604	10.0	10.0
LH02548	ENST00000565433	0.4314074598401968	-0.013846527312164883	10.0	10.0	ENST00000565433	0.676885809122074	-0.3589970715056047	10.0	10.0	ENST00000565433	0.7799933773230368	-0.07316164058103022	10.0	10.0
LH02553	P1P2	0.6727479883750711	0.10508846118137198	10.0	10.0	P1P2	0.8282138793528582	0.18527433031167984	10.0	10.0	P1P2	0.6760479145816519	0.10580731252737148	10.0	10.0
LH02558	P1P2	0.6070884348146903	-0.23228086076918528	10.0	10.0	P1P2	0.9634686471895556	0.08608390201877976	10.0	10.0	P1P2	0.49277854528044607	0.019699493638976606	10.0	10.0
LH02559	CUFF.8528.1	0.5707567932367803	-0.04152263965181771	10.0	10.0	CUFF.8528.1	0.9443304298290491	-0.016318903475086355	10.0	10.0	CUFF.8528.1	0.6347278849448952	0.08276251208008038	10.0	10.0
LH02560	ENST00000529215	0.08427356863260917	-0.10434556761747961	10.0	10.0	ENST00000529215	0.9790344722867703	0.08301674379206507	10.0	10.0	ENST00000529215	0.19924603046311973	-0.02209734706344993	10.0	10.0
LH02561															
LH02576															
LH02577	ENST00000600795	0.9059043988267226	-0.025397285245694835	10.0	10.0	ENST00000600795	0.10088329036364249	0.2879694625004534	10.0	10.0	ENST00000600795	0.229796555464711	0.13452821903614345	10.0	10.0
LH02585	CUFF.8650.4	0.7985418218291218	-0.13248807783177238	10.0	10.0	CUFF.8650.4	0.5728349856203314	0.08852247360281011	10.0	10.0	CUFF.8650.4	0.46657753146328407	-0.006649828197590889	10.0	10.0
LH02586	P1P2	0.4528657035798732	0.07428609224437648	10.0	10.0	P1P2	0.25910322860267354	-0.08679530182190465	10.0	10.0	P1P2	0.6915291051801771	-0.014684253188386023	10.0	10.0
LH02587															
LH02596	CUFF.8686.1	0.2307584626466742	-0.21795173596078166	9.0	9.0	CUFF.8686.1	0.7221360643255801	0.11312684690261306	9.0	9.0	CUFF.8686.1	0.389739660559553	-0.0681780755038196	9.0	9.0
LH02601	P1P2	0.33105052785516664	-0.1109334950749878	10.0	10.0	P1P2	0.7599152553106687	-0.18895071852634163	10.0	10.0	P1P2	0.20189417163832857	-0.06586671914995983	10.0	10.0
LH02602	CUFF.8764.1	0.023025007139920818	-0.11142573276735364	10.0	10.0	CUFF.8764.1	0.5913705798632363	0.1391032954936419	10.0	10.0	CUFF.8764.1	0.23569141939372773	-0.029423135493318302	10.0	10.0
LH02608	P1P2	0.5004068369914033	0.11042884642735033	10.0	10.0	P1P2	0.1500482120208181	0.25961715814585323	10.0	10.0	P1P2	0.06948498139747057	0.13244383690583408	10.0	10.0
LH02615															
LH02616															
LH02628	ENST00000602900	0.2654739452950792	0.31460835758261035	10.0	10.0	ENST00000602900	0.18910882737568702	0.3047321914775975	10.0	10.0	ENST00000602900	0.10598916688075176	0.2671936595500517	10.0	10.0
LH02637	CUFF.9130.6	0.9214316341651612	0.03763063242302167	10.0	10.0	CUFF.9130.6	0.6507238678036483	-0.06843757890941392	10.0	10.0	CUFF.9130.6	0.5555095323113036	-0.006931448517773775	10.0	10.0
LH02639	CUFF.9131.1	0.9357912347233246	-0.09498013935919895	10.0	10.0	CUFF.9131.1	0.7360208818506746	0.10280634078878596	10.0	10.0	CUFF.9131.1	0.5830963365107424	0.029904339932822172	10.0	10.0
LH02640	CUFF.9135.1	0.8430341484051468	-0.07727337163636579	10.0	10.0	CUFF.9135.1	0.45410559269037465	0.1853415281202281	10.0	10.0	CUFF.9135.1	0.3033759288024387	0.07510080219035993	10.0	10.0
LH02641	CUFF.9233.5,CUFF.9233.6	0.5071326152833715	0.08408948502749712	10.0	10.0	CUFF.9233.5,CUFF.9233.6	0.20153882814096946	0.4863976604524341	10.0	10.0	CUFF.9233.5,CUFF.9233.6	0.03380093113281089	0.197507232532264	10.0	10.0
LH02642	ENST00000530918	0.34857010649550346	0.35586752874889077	10.0	10.0	ENST00000530918	0.9455257425408434	-0.0566454306397795	10.0	10.0	ENST00000530918	0.33405578841083583	0.0886740433119118	10.0	10.0
LH02644															
LH02651															
LH02655	CUFF.9220.1	0.42613647436430835	-0.054390240188966266	10.0	10.0	CUFF.9220.1	0.5356243009842515	0.16398526046103645	10.0	10.0	CUFF.9220.1	0.8987497317776895	0.14322012425313288	10.0	10.0
LH02656	P1P2	0.8465701291486332	-0.03759245964355048	10.0	10.0	P1P2	0.45229686520750645	-0.4533182551796133	10.0	10.0	P1P2	0.5924318604448692	-0.2930500174081279	10.0	10.0
