	rho	rho	rho
	Rep1	Rep2	ave_Rep1_Rep2
common:TSS55569_+_74208466.23-P1P2	0.018888459999981528	0.09493666873682854	0.056912564368405034
common:TSS55569_+_74208486.23-P1P2	-0.08021938644695054	-0.0023036285218075887	-0.04126150748437906
common:TSS55569_+_74208508.23-P1P2	-0.1821567072966109	-0.20228542496908541	-0.19222106613284817
common:TSS55569_+_74208538.23-P1P2	0.0362460066669963	-0.12819699323379946	-0.04597549328340158
common:TSS55569_+_74208578.23-P1P2	0.6085074143890931	1.3117355547452147	0.960121484567154
common:TSS55569_+_74208581.23-P1P2	-0.04684473640811623	-0.09846240528221523	-0.07265357084516573
common:TSS55569_-_74208525.23-P1P2	-0.03806943078727134	-0.16775726398771032	-0.10291334738749083
common:TSS55569_-_74208555.23-P1P2	-0.3734336965569012	0.23001475449783162	-0.07170947102953477
common:TSS55569_-_74208575.23-P1P2	-0.12585906393783133	0.09547915167887758	-0.015189956129476878
common:TSS55573_+_74334847.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	0.12354613153966547	-0.1424269281861502	-0.009440398323242359
common:TSS55573_+_74334869.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	-0.41791720374981023	-0.05408918755020275	-0.2360031956500065
common:TSS55573_+_74335112.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	0.5311496551124562	0.6933926290873215	0.6122711420998888
common:TSS55573_+_74335240.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	-0.30786258055428145	0.31920510850593586	0.0056712639758272065
common:TSS55573_-_74334907.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	-0.06737383357202804	-0.02587500874334777	-0.046624421157687904
common:TSS55573_-_74334932.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	0.43591556334982723	0.010674410820496562	0.2232949870851619
common:TSS55573_-_74334948.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	-0.07513672697762931	-0.270357983260006	-0.17274735511881764
common:TSS55573_-_74335221.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	-0.19814079069752688	0.0839675983956863	-0.057086596150920293
common:TSS55573_-_74335244.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	0.18337777427211494	-0.3185275860882395	-0.06757490590806228
common:TSS55573_-_74335313.23-CUFF.25353.1,CUFF.25353.2,CUFF.25353.3	-0.19755454255931676	0.3661931525595033	0.08431930500009327
common:TSS55915_+_97501049.23-CUFF.25698.1	-0.032898962973123114	-0.09311438616632411	-0.06300667456972361
common:TSS55915_+_97501089.23-CUFF.25698.1	-0.13571393747883492	-0.39499590037149923	-0.26535491892516705
common:TSS55915_-_97500969.23-CUFF.25698.1	0.07675718119149302	-0.17770579785526747	-0.05047430833188722
common:TSS55915_-_97500981.23-CUFF.25698.1	-0.05793631389261002	-0.0940647429623648	-0.07600052842748742
common:TSS55915_-_97501046.23-CUFF.25698.1	-0.012990695177117168	-0.12189149958744488	-0.06744109738228103
common:TSS55915_-_97501057.23-CUFF.25698.1	-0.1490253643467082	-0.08536518282676478	-0.1171952735867365
common:TSS55915_-_97501065.23-CUFF.25698.1	-0.27144541624344615	0.4755985747321556	0.10207657924435473
common:TSS55915_-_97501122.23-CUFF.25698.1	-0.2682099158806747	-0.1756506731971847	-0.2219302945389297
common:TSS55915_-_97501149.23-CUFF.25698.1	-0.1908394116102067	-0.42253701760061074	-0.30668821460540874
common:TSS55915_-_97501164.23-CUFF.25698.1	0.05159756103096198	0.027956681913975507	0.03977712147246874
common:TSS56000_+_102510350.23-CUFF.25810.1	0.24895474317232552	-0.1604370475586381	0.04425884780684371
common:TSS56000_+_102510384.23-CUFF.25810.1	-0.21823416390133593	0.16690813488295522	-0.025663014509190354
common:TSS56000_+_102510438.23-CUFF.25810.1	-0.0967626469465912	0.04320744631612175	-0.026777600315234726
common:TSS56000_+_102510442.23-CUFF.25810.1	-0.1892068881611155	0.10134450763278674	-0.04393119026416438
common:TSS56000_-_102510314.23-CUFF.25810.1	-0.17660136285800118	0.012497436082013126	-0.08205196338799403
common:TSS56000_-_102510322.23-CUFF.25810.1	0.10364269992320206	-0.008468560469174782	0.04758706972701364
common:TSS56000_-_102510360.23-CUFF.25810.1	-0.17206223324113926	0.31623493237733585	0.0720863495680983
common:TSS56000_-_102510403.23-CUFF.25810.1	0.10912803615331262	0.0737667314119785	0.09144738378264555
common:TSS56000_-_102510414.23-CUFF.25810.1	-0.25207414417458857	-0.6178241045604804	-0.4349491243675345
common:TSS56000_-_102510430.23-CUFF.25810.1	0.02787163193735012	-0.037732436501614924	-0.004930402282132403
common:TSS56107_+_105714743.23-ENST00000432211	0.15969761042068148	-0.050458171187419985	0.054619719616630744
common:TSS56107_+_105714791.23-ENST00000432211	-0.02547172364934097	0.43288858636352534	0.20370843135709218
common:TSS56107_+_105714810.23-ENST00000432211	-0.16795525189969104	0.16899221113543278	0.0005184796178708678
common:TSS56107_+_105714840.23-ENST00000432211	-0.06661307592410727	-0.022203464020417653	-0.044408269972262465
common:TSS56107_+_105714884.23-ENST00000432211	-0.26867605582542825	0.17932287280761508	-0.044676591508906585
common:TSS56107_-_105714641.23-ENST00000432211	-0.15922013361949516	0.34961214835587817	0.0951960073681915
common:TSS56107_-_105714776.23-ENST00000432211	0.0009471118701443477	0.11580079388815703	0.05837395287915069
common:TSS56107_-_105714825.23-ENST00000432211	-0.31812320927111093	0.1543999991737363	-0.08186160504868731
common:TSS56107_-_105714829.23-ENST00000432211	0.007554405503333021	-0.18309405418331715	-0.08776982433999206
common:TSS56107_-_105714867.23-ENST00000432211	-0.11876172467384777	-0.1401684188378095	-0.12946507175582864
common:TSS56132_+_106473184.23-ENST00000427050	-0.009900689000660639	0.10974968667648638	0.04992449883791287
common:TSS56132_+_106473276.23-ENST00000427050	-0.37681493293175505	0.15654722129248144	-0.1101338558196368
common:TSS56132_+_106473406.23-ENST00000427050	-0.2590878782086531	0.2707254133959053	0.005818767593626095
common:TSS56132_+_106473416.23-ENST00000427050	-0.10740344025776902	0.03434617459117707	-0.03652863283329597
common:TSS56132_+_106473448.23-ENST00000427050	-0.11763847204755803	-0.2305256993432489	-0.17408208569540345
common:TSS56132_+_106473607.23-ENST00000427050	0.21593911027013907	0.06377418937672141	0.13985664982343024
common:TSS56132_+_106473623.23-ENST00000427050	-0.01903053842606446	-0.045279366647373746	-0.0321549525367191
common:TSS56132_-_106473565.23-ENST00000427050	-0.031173626774529718	0.11872694018986119	0.043776656707665736
common:TSS56132_-_106473583.23-ENST00000427050	0.07074754927400063	-0.3177575189710544	-0.1235049848485269
common:TSS56132_-_106473591.23-ENST00000427050	0.10396946304501689	-0.02795791212597277	0.038005775459522065
common:TSS56133_+_106472992.23-ENST00000598281	-0.21791226908745717	0.019427851554544896	-0.09924220876645613
common:TSS56133_+_106473079.23-ENST00000598281	-0.23983446673713704	0.15828059719958376	-0.04077693476877664
common:TSS56133_+_106473172.23-ENST00000598281	-0.07682730450865097	0.0406992939097021	-0.018064005299474432
common:TSS56133_+_106473184.23-ENST00000598281	-0.009900689000660639	0.10974968667648638	0.04992449883791287
common:TSS56133_-_106472850.23-ENST00000598281	-0.10467071787916794	-0.16524203660095396	-0.13495637724006096
common:TSS56133_-_106472968.23-ENST00000598281	-0.4303426554726686	-0.028308284506939854	-0.22932546998980421
common:TSS56133_-_106473005.23-ENST00000598281	0.05962658403881771	-0.4299426726240248	-0.18515804429260355
common:TSS56133_-_106473093.23-ENST00000598281	-0.23689506413439168	0.21530719737650295	-0.010793933378944368
common:TSS56133_-_106473134.23-ENST00000598281	0.3418120208709081	-0.26349487549459955	0.039158572688154286
common:TSS56133_-_106473153.23-ENST00000598281	-0.15966282664481207	-0.06759954007212254	-0.11363118335846731
common:TSS5618_+_32568046.23-CUFF.932.1	-0.10405653432306505	0.029633390975627484	-0.03721157167371879
common:TSS5618_+_32568179.23-CUFF.932.1	0.052293947898866044	-0.012185671991588626	0.02005413795363871
common:TSS5618_+_32568221.23-CUFF.932.1	-0.09223503886803348	0.03304565541329571	-0.029594691727368887
common:TSS5618_+_32568243.23-CUFF.932.1			
common:TSS5618_+_32568252.23-CUFF.932.1	-0.11787556320799926	0.002329099046341581	-0.05777323208082884
common:TSS5618_+_32568258.23-CUFF.932.1	0.11062855685036253	-0.34417631282147254	-0.116773877985555
common:TSS5618_+_32568261.23-CUFF.932.1	-0.3150260498025104	-0.10725926326358409	-0.21114265653304726
common:TSS5618_+_32568275.23-CUFF.932.1	0.1244010501921718	-0.5826715158501133	-0.22913523282897078
common:TSS5618_+_32568286.23-CUFF.932.1	0.1991281612003196	-0.24014598536440918	-0.020508912082044792
common:TSS5618_-_32568215.23-CUFF.932.1	-0.267072826579583	0.48679309331494297	0.10986013336768
common:TSS56211_+_110970009.23-P1P2	0.1319582393168051	-0.0051744653755227965	0.06339188697064115
common:TSS56211_+_110970081.23-P1P2	-0.3050775723385821	0.28925776972213424	-0.007909901308223943
common:TSS56211_+_110970107.23-P1P2	-0.08758482177043789	-0.37645313559834875	-0.2320189786843933
common:TSS56211_+_110970110.23-P1P2	0.07391288492078575	0.24250504548944493	0.15820896520511535
common:TSS56211_-_110969867.23-P1P2	0.01833262586125609	-0.1729963495834691	-0.07733186186110651
common:TSS56211_-_110969903.23-P1P2	0.2129733680145186	-0.6542899655886959	-0.22065829878708865
common:TSS56211_-_110969913.23-P1P2	-0.18440792236087683	-0.04838304564539713	-0.11639548400313698
common:TSS56211_-_110969935.23-P1P2	-0.11280932290955388	-0.6121974217940004	-0.36250337235177715
common:TSS56211_-_110970055.23-P1P2	0.34314794136157184	0.24555678247031695	0.2943523619159444
common:TSS56211_-_110970067.23-P1P2	-0.15259979622708209	-0.14563363842354657	-0.14911671732531434
common:TSS56250_+_112252581.23-P1P2	-0.026683243271288605	-0.044881638046674284	-0.035782440658981444
common:TSS56250_+_112252596.23-P1P2	0.1662132041256573	-0.14659591220764853	0.00980864595900438
common:TSS56250_+_112252599.23-P1P2	-0.03816186110175095	-0.006790964750104416	-0.022476412925927683
common:TSS56250_+_112252604.23-P1P2	0.12544266463192733	-0.31960802371596103	-0.09708267954201685
common:TSS56250_+_112252652.23-P1P2	0.4038336074050396	-0.6748221823427122	-0.1354942874688363
common:TSS56250_+_112252658.23-P1P2	0.3933558780592996	-0.07921960814008264	0.15706813495960847
common:TSS56250_-_112252292.23-P1P2	-0.11965311467134636	-0.24193966207661133	-0.18079638837397885
common:TSS56250_-_112252465.23-P1P2	0.23658760574599236	0.1389662565768039	0.18777693116139813
common:TSS56250_-_112252470.23-P1P2	-0.09893662232458693	-0.30859652427526113	-0.20376657329992404
common:TSS56250_-_112252631.23-P1P2	-0.17356206722157236	-0.036549979332438205	-0.10505602327700528
common:TSS56290_+_113415640.23-CUFF.26011.1	-0.22299898050448	0.058136234421280415	-0.0824313730415998
common:TSS56290_+_113415719.23-CUFF.26011.1	-0.10557268417356051	0.010579034861439365	-0.047496824656060574
common:TSS56290_+_113415784.23-CUFF.26011.1	-0.3190497588613186	-0.024424433130477978	-0.1717370959958983
common:TSS56290_+_113415847.23-CUFF.26011.1	0.17880578094912375	-0.16431225324681203	0.007246763851155857
common:TSS56290_+_113415921.23-CUFF.26011.1	0.037810236521425206	-0.10517113593002106	-0.03368044970429793
common:TSS56290_+_113415938.23-CUFF.26011.1	0.34513518461207854	-0.22267224928401594	0.0612314676640313
common:TSS56290_-_113415647.23-CUFF.26011.1	-0.12661490708693995	-0.013918101594669732	-0.07026650434080484
common:TSS56290_-_113415816.23-CUFF.26011.1	-0.15249955503841586	-0.1851267070020452	-0.16881313102023054
common:TSS56290_-_113415955.23-CUFF.26011.1	-0.08014602817262038	0.19367865557606415	0.05676631370172188
common:TSS56290_-_113415958.23-CUFF.26011.1	-0.06985837037745884	0.19763603155943624	0.0638888305909887
common:TSS56320_+_114467687.23-P1P2	0.10870432560771118	0.16432484156148072	0.13651458358459595
common:TSS56320_+_114467760.23-P1P2	-0.08849686565785234	0.14715745426677487	0.02933029430446127
common:TSS56320_+_114467979.23-P1P2	0.022332085654457764	-0.3200834235745713	-0.14887566896005677
common:TSS56320_-_114467719.23-P1P2	0.10214885124713852	-0.3739259478893001	-0.1358885483210808
common:TSS56320_-_114467727.23-P1P2	-0.3588511958459052	-0.14782356113408035	-0.25333737848999277
common:TSS56320_-_114467790.23-P1P2	0.1282083413069856	0.16582658305371423	0.14701746218034992
common:TSS56320_-_114467842.23-P1P2	-0.16396743759635757	-0.0717928091333439	-0.11788012336485074
common:TSS56320_-_114467943.23-P1P2	-0.24219316979106814	0.19321192419314798	-0.024490622798960082
common:TSS56320_-_114467994.23-P1P2	0.34363236422180854	0.12474784924114002	0.23419010673147428
common:TSS56320_-_114467997.23-P1P2	0.03515671423804667	0.10844241001888522	0.07179956212846594
common:TSS56706_+_132230097.23-CUFF.26383.1	0.15082860376433188	0.05833213560603316	0.10458036968518253
common:TSS56706_+_132230403.23-CUFF.26383.1	-0.2163956250990727	-0.164226440600271	-0.19031103284967185
common:TSS56706_+_132230485.23-CUFF.26383.1	-0.5345079123050855	0.15789945987331877	-0.18830422621588339
common:TSS56706_-_132230387.23-CUFF.26383.1	0.052203746401982734	0.07223069927253181	0.06221722283725727
common:TSS56706_-_132230416.23-CUFF.26383.1	-0.33983457087142277	-0.17117421680787437	-0.25550439383964857
common:TSS56706_-_132230444.23-CUFF.26383.1	-0.2549082614990816	0.11342894357041877	-0.0707396589643314
common:TSS56706_-_132230448.23-CUFF.26383.1	-0.17782827894995576	-0.12535099679854345	-0.15158963787424962
common:TSS56706_-_132230458.23-CUFF.26383.1	0.04784015725258389	-0.40860941512554055	-0.18038462893647833
common:TSS56706_-_132230463.23-CUFF.26383.1	-0.220920329254392	0.051661464035375526	-0.08462943260950824
common:TSS56706_-_132230472.23-CUFF.26383.1	0.25283031622041	-0.2707451069182723	-0.00895739534893114
common:TSS56778_+_135928058.23-CUFF.26446.1,CUFF.26446.2	-0.17625669020199433	0.12068346422687062	-0.027786612987561854
common:TSS56778_+_135928104.23-CUFF.26446.1,CUFF.26446.2	0.0008724476466116949	-0.12094421896593768	-0.060035885659662995
common:TSS56778_+_135928191.23-CUFF.26446.1,CUFF.26446.2	0.02673401880946492	-0.18575232240679168	-0.07950915179866339
common:TSS56778_+_135928224.23-CUFF.26446.1,CUFF.26446.2	0.3601692517053311	-0.0759284445020465	0.1421204036016423
common:TSS56778_-_135927811.23-CUFF.26446.1,CUFF.26446.2	-0.7446300653357127	-0.6884545197671245	-0.7165422925514187
common:TSS56778_-_135927822.23-CUFF.26446.1,CUFF.26446.2	-0.5218345759205034	-0.2150894848159954	-0.3684620303682494
common:TSS56778_-_135928181.23-CUFF.26446.1,CUFF.26446.2	-0.04710747805817124	0.27436655626715467	0.11362953910449172
common:TSS56778_-_135928186.23-CUFF.26446.1,CUFF.26446.2	-0.10464004622262418	-0.15418258512089986	-0.129411315671762
common:TSS56778_-_135928190.23-CUFF.26446.1,CUFF.26446.2	0.014309130410453553	0.16162961941161189	0.08796937491103272
common:TSS56778_-_135928253.23-CUFF.26446.1,CUFF.26446.2	-0.0017489604946504707	0.13547616806149476	0.06686360378342214
common:TSS5680_+_35831463.23-ENST00000432683	-0.22750905231646634	-0.3766999757713015	-0.30210451404388394
common:TSS5680_+_35831489.23-ENST00000432683	-0.3104283380640821	0.10892843822548434	-0.10074994991929888
common:TSS5680_+_35831602.23-ENST00000432683	-0.6935376730562401	-0.5155154643338632	-0.6045265686950516
common:TSS5680_+_35831634.23-ENST00000432683	-0.009704054113256672	-0.22988632659393138	-0.11979519035359402
common:TSS5680_-_35831299.23-ENST00000432683	0.045758690130278154	-0.2558674071810046	-0.10505435852536321
common:TSS5680_-_35831305.23-ENST00000432683	0.42076471120358633	-0.016697020416692396	0.20203384539344696
common:TSS5680_-_35831311.23-ENST00000432683	-0.2798639946203085	-0.14886547322087487	-0.2143647339205917
common:TSS5680_-_35831505.23-ENST00000432683	-0.17307662102138335	-0.17522978082736584	-0.17415320092437458
common:TSS5680_-_35831578.23-ENST00000432683	-0.1458035762534486	-0.09936812174153886	-0.12258584899749374
common:TSS5680_-_35831660.23-ENST00000432683	0.034278484016157115	0.1773249041135865	0.1058016940648718
common:TSS5689_+_36395446.23-ENST00000606838	-0.06649121366383169	0.3669069034512894	0.15020784489372885
common:TSS5689_+_36395451.23-ENST00000606838	0.13540711914718367	0.2007092132373899	0.1680581661922868
common:TSS5689_+_36395617.23-ENST00000606838	0.26508097834675287	0.11683252259823529	0.19095675047249408
common:TSS5689_+_36395669.23-ENST00000606838	-0.2942013913129796	-0.3006541779674225	-0.29742778464020103
common:TSS5689_-_36395274.23-ENST00000606838	0.04023328951033878	-0.0094727059850074	0.015380291762665688
common:TSS5689_-_36395281.23-ENST00000606838	-0.12053512741526146	-0.12486936977192017	-0.12270224859359082
common:TSS5689_-_36395553.23-ENST00000606838	0.021190601902468086	-0.04336497087877262	-0.011087184488152267
common:TSS5689_-_36395567.23-ENST00000606838	-0.019024526996346384	-0.07854264486007653	-0.048783585928211456
common:TSS5689_-_36395637.23-ENST00000606838	0.1451814199106992	-0.17387902380869594	-0.014348801948998374
common:TSS5689_-_36395644.23-ENST00000606838	-0.12409072770722171	-0.012052882167675298	-0.06807180493744851
common:TSS56989_+_152338261.23-CUFF.26656.1	-0.24911545324333814	-0.03858933188934005	-0.14385239256633908
common:TSS56989_+_152338394.23-CUFF.26656.1	-0.23218666512390967	-0.18936883723662096	-0.21077775118026532
common:TSS56989_+_152338401.23-CUFF.26656.1	-0.2680781180619081	-0.014297983564713929	-0.14118805081331104
common:TSS56989_-_152338268.23-CUFF.26656.1	-0.08576420309338044	0.023074470792029428	-0.031344866150675506
common:TSS56989_-_152338271.23-CUFF.26656.1	-0.5764863201381938	0.12507041242305322	-0.22570795385757028
common:TSS56989_-_152338421.23-CUFF.26656.1	0.25735838483917617	3.9108454289997485e-05	0.1286987466467331
common:TSS56989_-_152338442.23-CUFF.26656.1	-0.30489590842087827	-0.053211352097020666	-0.17905363025894946
common:TSS56989_-_152338459.23-CUFF.26656.1	-0.06314041857673572	0.04097033204809701	-0.011085043264319354
common:TSS56989_-_152338541.23-CUFF.26656.1	0.23675406324785264	0.15973939960230626	0.19824673142507945
common:TSS56989_-_152338593.23-CUFF.26656.1	-0.3714437198327824	-0.12951243811311405	-0.2504780789729482
